Date,Timestamp,Open,High,Low,Close,Volume
20200708,00:00:00,0.69417,0.69879,0.69269,0.69851,110890.370351292
20200709,00:00:00,0.69852,0.70007,0.69496,0.69594,128693.400418401
20200710,00:00:00,0.69595,0.69689,0.69233,0.69479,101168.13031292
20200712,00:00:00,0.69486,0.6959,0.6948,0.69489,5199.02000534534
20200713,00:00:00,0.6949,0.69927,0.69355,0.69358,117132.460211061
20200714,00:00:00,0.6936,0.69933,0.69209,0.69876,190567.030499637
20200715,00:00:00,0.69876,0.70373,0.69851,0.70078,127732.760392189
20200716,00:00:00,0.70078,0.70124,0.69628,0.6975,116190.740260102
20200717,00:00:00,0.69754,0.70046,0.69732,0.69936,71641.4002040625
20200719,00:00:00,0.69849,0.70036,0.69843,0.70025,3509.42000393569
20200720,00:00:00,0.70029,0.70253,0.69725,0.70213,91618.6703123599
20200721,00:00:00,0.70214,0.71465,0.70152,0.71377,119917.210290015
20200722,00:00:00,0.71378,0.71827,0.71114,0.71362,162636.270469613
20200723,00:00:00,0.71363,0.71615,0.70902,0.70983,139298.230321527
20200724,00:00:00,0.70982,0.71249,0.70637,0.7104,120741.430278897
20200726,00:00:00,0.70873,0.71074,0.70864,0.70961,7452.33999824524
20200727,00:00:00,0.70964,0.71597,0.70961,0.7158,107866.880237915
20200728,00:00:00,0.7158,0.71765,0.71125,0.71578,116026.630278058
20200729,00:00:00,0.7158,0.71966,0.71491,0.71714,113521.64032501
20200730,00:00:00,0.71714,0.72045,0.71202,0.72016,128351.650352649
20200731,00:00:00,0.72016,0.72268,0.71329,0.71418,131828.10033536
20200802,00:00:00,0.71292,0.71493,0.71288,0.71446,12199.2400586009
20200803,00:00:00,0.71447,0.71494,0.70759,0.71159,103683.880228825
20200804,00:00:00,0.71157,0.71765,0.71055,0.71758,105460.480276167
20200805,00:00:00,0.71757,0.72409,0.71653,0.71973,98202.9302406386
20200806,00:00:00,0.71974,0.7239,0.71737,0.7231,120897.190370828
20200807,00:00:00,0.72314,0.72429,0.71443,0.71558,116944.33034122
20200809,00:00:00,0.71597,0.71636,0.71469,0.71553,6647.29000222683
20200810,00:00:00,0.71553,0.71837,0.71397,0.71548,86260.6004134193
20200811,00:00:00,0.71548,0.71894,0.71345,0.71446,108433.950308919
20200812,00:00:00,0.71446,0.71754,0.71093,0.71639,114612.200335294
20200813,00:00:00,0.7164,0.71875,0.71353,0.71472,94337.000264585
20200814,00:00:00,0.71475,0.71749,0.71316,0.71697,67668.6701905727
20200816,00:00:00,0.71646,0.71934,0.71627,0.7192,4543.82999432087
20200817,00:00:00,0.71921,0.7227,0.71704,0.72136,62959.9901421666
20200818,00:00:00,0.72136,0.72642,0.72086,0.72542,93451.0202586651
20200819,00:00:00,0.72542,0.72753,0.71789,0.71863,246765.820603669
20200820,00:00:00,0.71865,0.72078,0.71353,0.72033,100952.340266876
20200821,00:00:00,0.72033,0.72155,0.71391,0.71598,91390.0302579999
20200823,00:00:00,0.71658,0.71693,0.71414,0.71591,3264.60000706464
20200824,00:00:00,0.71592,0.72037,0.71522,0.71688,205968.610351682
20200825,00:00:00,0.7169,0.72067,0.71498,0.71974,187894.740459837
20200826,00:00:00,0.71973,0.72454,0.71868,0.72443,96879.8802924007
20200827,00:00:00,0.72445,0.72902,0.72163,0.72689,278962.0408023
20200828,00:00:00,0.7269,0.73663,0.72552,0.73639,154133.460411072
20200830,00:00:00,0.73582,0.73717,0.73575,0.73697,4176.62999869883
20200831,00:00:00,0.73697,0.74028,0.73397,0.73769,277106.820539907
20200901,00:00:00,0.73771,0.74132,0.73588,0.73765,149961.450318635
20200902,00:00:00,0.73765,0.73798,0.7301,0.73275,116431.96022588
20200903,00:00:00,0.73275,0.73324,0.7251,0.72535,162231.890500218
20200904,00:00:00,0.72534,0.72983,0.72218,0.72804,148950.440428615
20200906,00:00:00,0.7285,0.72908,0.72728,0.72804,7789.3000087738
20200907,00:00:00,0.72803,0.72978,0.72697,0.72798,68530.2501161098
20200908,00:00:00,0.72799,0.73085,0.71918,0.7209,139253.11027652
20200909,00:00:00,0.7209,0.72876,0.72054,0.72748,142890.960324615
20200910,00:00:00,0.72749,0.73241,0.72471,0.7261,141944.78012453
20200911,00:00:00,0.72611,0.73056,0.72583,0.72817,95294.6802344322
20200913,00:00:00,0.72767,0.72887,0.72749,0.72816,3937.72000789642
20200914,00:00:00,0.72815,0.73032,0.7264,0.72827,67461.7101748586
20200915,00:00:00,0.72832,0.73422,0.72664,0.72951,92333.3401014954
20200916,00:00:00,0.72949,0.73448,0.72781,0.72963,110817.360236987
20200917,00:00:00,0.72962,0.73188,0.72537,0.7313,145864.090419509
20200918,00:00:00,0.73131,0.73337,0.72821,0.72852,117081.970299363
20200920,00:00:00,0.72865,0.72979,0.72858,0.72933,4582.66999530792
20200921,00:00:00,0.72933,0.73237,0.71988,0.72281,135258.43022304
20200922,00:00:00,0.72281,0.72349,0.71539,0.7172,128375.180358231
20200923,00:00:00,0.7172,0.71742,0.70594,0.70638,144263.770341359
20200924,00:00:00,0.70638,0.70806,0.70155,0.70544,145924.020402476
20200925,00:00:00,0.70544,0.70864,0.70052,0.70249,116986.880396187
20200927,00:00:00,0.70283,0.70445,0.70283,0.70394,3036.66000089049
20200928,00:00:00,0.70394,0.7096,0.70321,0.70932,103754.870345473
20200929,00:00:00,0.70934,0.71453,0.70738,0.7145,101573.930373743
20200930,00:00:00,0.71449,0.71748,0.70999,0.71644,140279.390452176
20201001,00:00:00,0.71644,0.72086,0.71543,0.71805,137150.370354697
20201002,00:00:00,0.71804,0.71845,0.71304,0.71585,155699.810526729
20201004,00:00:00,0.71659,0.71743,0.71561,0.71728,3983.65000669658
20201005,00:00:00,0.71729,0.71942,0.71622,0.71927,84321.8002960533
20201006,00:00:00,0.71928,0.72083,0.70952,0.71087,125139.880377226
20201007,00:00:00,0.71087,0.71511,0.7098,0.71354,91539.4203833863
20201008,00:00:00,0.71354,0.71756,0.71227,0.71747,78368.2502335906
20201009,00:00:00,0.71744,0.72425,0.71678,0.72396,74999.9202062488
20201011,00:00:00,0.72192,0.72335,0.72192,0.72242,4008.68001209199
20201012,00:00:00,0.72242,0.72345,0.72021,0.72083,70377.9401891977
20201013,00:00:00,0.72085,0.72085,0.71497,0.71637,116906.420329288
20201014,00:00:00,0.71638,0.71902,0.7128,0.71406,109060.110231131
20201015,00:00:00,0.71407,0.71482,0.70556,0.70874,123150.860374056
20201016,00:00:00,0.70874,0.7096,0.70702,0.70763,90288.4702749252
20201018,00:00:00,0.70786,0.70948,0.707,0.70928,3747.75999895483
20201019,00:00:00,0.70928,0.71143,0.70455,0.70534,81548.3200104684
20201020,00:00:00,0.70535,0.70721,0.70204,0.70498,85412.8802342415
20201021,00:00:00,0.70494,0.71364,0.70494,0.71038,102162.220262617
20201022,00:00:00,0.71039,0.71389,0.70847,0.71268,91748.3402012736
20201023,00:00:00,0.71267,0.71577,0.71007,0.71349,82234.4902172089
20201025,00:00:00,0.71328,0.71415,0.71152,0.71309,6438.27999672294
20201026,00:00:00,0.71309,0.7146,0.71024,0.71164,97781.2201897725
20201027,00:00:00,0.71164,0.71466,0.71127,0.71225,85095.0501799434
20201028,00:00:00,0.71225,0.71569,0.70378,0.70545,124185.500274174
20201029,00:00:00,0.70545,0.70756,0.7002,0.70372,130808.570271611
20201030,00:00:00,0.7037,0.70718,0.70111,0.7026,144754.890337646
20201101,00:00:00,0.70237,0.70246,0.69965,0.70071,6920.42997950315
20201102,00:00:00,0.7007,0.70571,0.69904,0.70525,113292.170020521
20201103,00:00:00,0.70531,0.72046,0.70275,0.71962,100105.950182937
20201104,00:00:00,0.71962,0.72216,0.70481,0.71796,247640.740277685
20201105,00:00:00,0.71793,0.72889,0.71445,0.72616,173712.410427488
20201106,00:00:00,0.72617,0.7287,0.72386,0.72558,140992.620210461
20201108,00:00:00,0.72782,0.72895,0.72709,0.72857,6423.50000166893
20201109,00:00:00,0.72858,0.73396,0.72663,0.72787,198497.440160356
20201110,00:00:00,0.72786,0.72939,0.72522,0.72813,168234.600301079
20201111,00:00:00,0.72811,0.73178,0.72597,0.72833,108824.020108692
20201112,00:00:00,0.72834,0.72933,0.7223,0.72393,112058.730155528
20201113,00:00:00,0.72397,0.72728,0.72211,0.72663,76996.8200825676
20201115,00:00:00,0.72652,0.72962,0.72632,0.72892,6197.34001729637
20201116,00:00:00,0.72893,0.73261,0.72802,0.73193,100885.380065858
20201117,00:00:00,0.73192,0.73394,0.72875,0.72958,86277.670110181
20201118,00:00:00,0.72958,0.73303,0.72714,0.72962,94604.9001694024
20201119,00:00:00,0.72961,0.72995,0.7254,0.72674,104469.420193985
20201120,00:00:00,0.72675,0.73236,0.72675,0.73004,92111.6902511045
20201122,00:00:00,0.73006,0.73146,0.72985,0.73125,4773.92000377178
20201123,00:00:00,0.73123,0.73371,0.72649,0.72943,82598.2001837194
20201124,00:00:00,0.72942,0.73672,0.72907,0.73659,90456.3701551855
20201125,00:00:00,0.73661,0.73732,0.73246,0.73633,92827.24018953
20201126,00:00:00,0.73633,0.7374,0.73521,0.7356,54180.5001280829
20201127,00:00:00,0.73565,0.73986,0.73523,0.73778,70662.4802301973
20201129,00:00:00,0.73853,0.74041,0.73826,0.74005,2666.16000014544
20201130,00:00:00,0.74005,0.7407,0.73388,0.73584,97703.6002809107
20201201,00:00:00,0.73586,0.73831,0.73413,0.738,89829.1102749258
20201202,00:00:00,0.738,0.74195,0.73509,0.74142,89887.8702501059
20201203,00:00:00,0.74141,0.74492,0.73975,0.74359,80978.2301639393
20201204,00:00:00,0.74358,0.74435,0.74098,0.74229,90597.700253658
20201206,00:00:00,0.7431,0.7436,0.74272,0.74298,4779.73001885414
20201207,00:00:00,0.74298,0.74532,0.7372,0.74149,82082.1401953474
20201208,00:00:00,0.74151,0.7435,0.73989,0.74088,81098.9102250934
20201209,00:00:00,0.74084,0.74847,0.74072,0.74332,90740.6302072704
20201210,00:00:00,0.74333,0.75395,0.74331,0.75228,107409.490240946
20201211,00:00:00,0.75231,0.75714,0.75198,0.75305,90094.8102021515
20201213,00:00:00,0.75489,0.75584,0.75471,0.75494,3235.46000421047
20201214,00:00:00,0.75493,0.75777,0.7524,0.75346,83959.220298931
20201215,00:00:00,0.75348,0.75712,0.75069,0.75572,75778.7502253354
20201216,00:00:00,0.75571,0.75784,0.75384,0.75692,84486.4502306581
20201217,00:00:00,0.75692,0.76393,0.75667,0.76139,69419.6502255127
20201218,00:00:00,0.76138,0.76244,0.75824,0.76193,72060.4302215427
20201220,00:00:00,0.75851,0.76058,0.75843,0.75868,4407.62999470532
20201221,00:00:00,0.75868,0.76016,0.74617,0.75753,141949.320370942
20201222,00:00:00,0.75752,0.75832,0.75165,0.75536,99895.4002400041
20201223,00:00:00,0.7553,0.75912,0.75235,0.75822,87776.6302187964
20201224,00:00:00,0.75822,0.76063,0.75778,0.75919,75789.3202962279
20201225,00:00:00,0.75919,0.76066,0.7576,0.7604,5017.35000419617
20201227,00:00:00,0.75998,0.76122,0.75838,0.761,3368.61000463367
20201228,00:00:00,0.76101,0.76221,0.75568,0.75871,71842.1502756849
20201229,00:00:00,0.75874,0.76244,0.75837,0.76097,69903.6201902255
20201230,00:00:00,0.76097,0.76903,0.76061,0.76874,68974.0201694965
20201231,00:00:00,0.76877,0.77418,0.76856,0.76928,69811.0401582122
20210103,00:00:00,0.77027,0.77139,0.76896,0.77109,5762.16999953985
20210104,00:00:00,0.77109,0.77403,0.76419,0.76692,125177.980390877
20210105,00:00:00,0.76692,0.77773,0.76605,0.77618,135324.010519877
20210106,00:00:00,0.77621,0.78198,0.77327,0.78152,194727.770629637
20210107,00:00:00,0.78152,0.7816,0.77252,0.77682,136765.410452917
20210108,00:00:00,0.77683,0.77985,0.7728,0.77591,176576.350696974
20210110,00:00:00,0.7755,0.776,0.77115,0.77202,7078.53000362217
20210111,00:00:00,0.7721,0.77305,0.76658,0.77068,136616.030502468
20210112,00:00:00,0.77067,0.77771,0.76864,0.77752,117909.160383262
20210113,00:00:00,0.77752,0.7781,0.77212,0.77461,106208.690375008
20210114,00:00:00,0.77462,0.78051,0.77281,0.77752,113434.020383291
20210115,00:00:00,0.77751,0.77883,0.76811,0.7698,123491.680516616
20210117,00:00:00,0.77076,0.77102,0.76826,0.76828,4851.16000729799
20210118,00:00:00,0.7683,0.77039,0.76585,0.76846,96363.6303105727
20210119,00:00:00,0.76846,0.77248,0.76842,0.77131,103503.210474171
20210120,00:00:00,0.77132,0.7763,0.77,0.77544,101145.350433208
20210121,00:00:00,0.77544,0.7782,0.77411,0.77593,109774.550461061
20210122,00:00:00,0.77594,0.77686,0.77016,0.77117,109290.550521985
20210124,00:00:00,0.77158,0.77206,0.77053,0.7713,4415.72000777721
20210125,00:00:00,0.77135,0.7747,0.76824,0.77143,126650.740635537
20210126,00:00:00,0.77143,0.7754,0.76686,0.77529,101549.520445384
20210127,00:00:00,0.77529,0.77635,0.7641,0.76478,168079.770723119
20210128,00:00:00,0.76478,0.76975,0.75915,0.76703,186680.250887915
20210129,00:00:00,0.76703,0.77036,0.76309,0.76405,197762.450822935
20210131,00:00:00,0.76198,0.76302,0.76056,0.76207,9299.3800316155
20210201,00:00:00,0.76204,0.76623,0.76119,0.76331,155375.070750035
20210202,00:00:00,0.7633,0.76611,0.75634,0.76055,133651.980596282
20210203,00:00:00,0.76054,0.76367,0.76012,0.76359,107601.010493532
20210204,00:00:00,0.76359,0.76474,0.75878,0.75999,105183.920510955
20210205,00:00:00,0.75999,0.7678,0.75826,0.76748,96588.6304028183
20210207,00:00:00,0.76679,0.76813,0.76666,0.7678,5625.02001991868
20210208,00:00:00,0.76783,0.77145,0.76508,0.77079,72979.1503482834
20210209,00:00:00,0.77079,0.77426,0.77038,0.77395,87014.5204285681
20210210,00:00:00,0.77395,0.77557,0.77169,0.77233,108591.750548638
20210211,00:00:00,0.77233,0.77712,0.77124,0.77513,75079.7603727877
20210212,00:00:00,0.77512,0.77642,0.77177,0.77592,56156.8402265906
20210214,00:00:00,0.77655,0.77674,0.77586,0.77624,3906.54001124203
20210215,00:00:00,0.77626,0.77884,0.77592,0.7785,45706.6802042872
20210216,00:00:00,0.77849,0.78049,0.77302,0.7735,79609.1802479401
20210217,00:00:00,0.77351,0.77716,0.7724,0.77576,98440.0805206671
20210218,00:00:00,0.77574,0.77893,0.77307,0.77678,100232.24054116
20210219,00:00:00,0.77678,0.78766,0.77572,0.78658,93365.9903592616
20210221,00:00:00,0.78698,0.78916,0.78654,0.7882,3687.54000580311
20210222,00:00:00,0.78819,0.7929,0.78549,0.79137,99765.2302980796
20210223,00:00:00,0.79138,0.79344,0.788,0.79067,102892.880345292
20210224,00:00:00,0.79067,0.79778,0.78948,0.79752,117202.280325077
20210225,00:00:00,0.79751,0.80068,0.78583,0.78622,158646.390442565
20210226,00:00:00,0.78622,0.78715,0.76918,0.77034,214363.700592943
20210228,00:00:00,0.77107,0.77586,0.77067,0.77521,6193.05000791699
20210301,00:00:00,0.77523,0.77864,0.77213,0.7773,122847.690305457
20210302,00:00:00,0.77729,0.78372,0.77353,0.78238,142921.970321506
20210303,00:00:00,0.7824,0.78379,0.7752,0.77525,137891.940212764
20210304,00:00:00,0.77526,0.78147,0.77041,0.77139,177236.820403993
20210305,00:00:00,0.77134,0.77262,0.76213,0.76815,181277.310488157
20210307,00:00:00,0.7691,0.7722,0.769,0.77077,6288.05001595616
20210308,00:00:00,0.77076,0.77138,0.76358,0.76552,165276.610374957
20210309,00:00:00,0.76551,0.77255,0.76211,0.77149,135683.050243855
20210310,00:00:00,0.77148,0.77452,0.76681,0.77298,129829.440281421
20210311,00:00:00,0.77298,0.77934,0.77228,0.7785,109813.57021492
20210312,00:00:00,0.77851,0.78003,0.77239,0.77576,121907.170182377
20210314,00:00:00,0.77497,0.77629,0.77466,0.77613,5394.71000330895
20210315,00:00:00,0.77617,0.77752,0.77054,0.77475,104257.580250144
20210316,00:00:00,0.77475,0.77571,0.77101,0.77457,95295.9601524398
20210317,00:00:00,0.77456,0.78141,0.76987,0.7814,118252.120114602
20210318,00:00:00,0.78143,0.78489,0.77489,0.7752,146403.180352733
20210319,00:00:00,0.77523,0.77719,0.77172,0.77369,126772.680336595
20210321,00:00:00,0.77041,0.77296,0.77023,0.77221,6394.98003099114
20210322,00:00:00,0.77223,0.77561,0.77044,0.77443,89317.2402094081
20210323,00:00:00,0.77442,0.77464,0.75988,0.76062,103478.670211457
20210324,00:00:00,0.76063,0.7628,0.75779,0.75903,94342.3102701232
20210325,00:00:00,0.75906,0.76138,0.75627,0.75921,109408.620346248
20210326,00:00:00,0.75923,0.76439,0.75873,0.76371,74686.1602255106
20210328,00:00:00,0.76315,0.76445,0.76299,0.76366,3989.15000626445
20210329,00:00:00,0.76366,0.76553,0.76147,0.76381,80914.0302136615
20210330,00:00:00,0.76383,0.76635,0.75844,0.76078,84674.9702595174
20210331,00:00:00,0.76079,0.76361,0.75878,0.75935,83589.4902727678
20210401,00:00:00,0.75936,0.76194,0.75315,0.76161,88816.6602612808
20210402,00:00:00,0.76162,0.76369,0.75925,0.75976,28224.2900517061
20210404,00:00:00,0.76027,0.76205,0.76019,0.76189,6050.04000308365
20210405,00:00:00,0.7619,0.766,0.7598,0.7657,47030.6201159358
20210406,00:00:00,0.76566,0.76679,0.76053,0.76659,74347.3802255765
20210407,00:00:00,0.76659,0.76765,0.76002,0.76131,84483.5902359486
20210408,00:00:00,0.76131,0.76599,0.76022,0.76561,74691.6500493065
20210409,00:00:00,0.76564,0.76606,0.75876,0.76168,76923.9100142717
20210411,00:00:00,0.76135,0.76274,0.76096,0.7621,3398.8300004527
20210412,00:00:00,0.7621,0.76351,0.75945,0.76265,70934.5500790849
20210413,00:00:00,0.76265,0.76527,0.75846,0.76467,88945.9500652552
20210414,00:00:00,0.76468,0.77374,0.76342,0.77244,85930.1700492725
20210415,00:00:00,0.77243,0.77606,0.77051,0.77507,83917.2000567988
20210416,00:00:00,0.77507,0.77588,0.77237,0.77327,68798.850041844
